Name,RA,DEC,S,pmax,SZcat,ACT,PSZ2
ComPACT_G26.086-38.240,-44.049999999999855,-21.44166666666659,31,0.9920302629470824,SZ_G026.06-38.18,,
ComPACT_G216.781-25.209,81.59166666666633,-14.374999999999943,30,0.9708955883979796,SZ_G216.87-25.22,,
ComPACT_G324.79066.718,-158.64166666666603,5.299999999999976,70,0.943245768547058,SZ_G324.75+66.65,,
ComPACT_G69.389-23.837,-37.59166666666653,17.424999999999933,45,0.9948368072509766,SZ_G069.46-23.85,ACT-CL J2129.6+1725,
ComPACT_G286.09261.771,-175.01666666666594,-0.066666666666671,28,0.8448289036750793,SZ_G286.24+61.80,,
ComPACT_G227.23726.240,132.4999999999995,0.2500000000000099,28,0.9252691864967346,SZ_G227.31+26.28,,
ComPACT_G227.31126.337,132.6166666666661,0.2416666666666601,26,0.9879004955291748,SZ_G227.31+26.28,,
ComPACT_G206.064-18.769,83.08333333333302,-2.6333333333333138,36,0.9112817049026488,SZ_G206.06-18.78,,
ComPACT_G187.887-48.266,50.12499999999981,-5.133333333333311,32,0.940984547138214,SZ_G187.98-48.26,,
ComPACT_G331.307-65.192,-4.458333333333353,-47.94166666666649,29,0.9832640290260316,SZ_G331.46-65.21,,
ComPACT_G229.172-43.556,66.04166666666639,-29.641666666666563,40,0.9918346405029296,SZ_G229.12-43.61,,
ComPACT_G274.94656.814,177.95833333333263,-2.7833333333333297,41,0.9830066561698914,SZ_G275.06+56.83,,
ComPACT_G30.49448.652,-123.03333333333282,18.49999999999992,38,0.9840420484542848,SZ_G030.38+48.68,,
ComPACT_G229.176-52.759,55.48333333333311,-30.908333333333207,30,0.9537631273269652,SZ_G229.27-52.73,,
ComPACT_G38.55734.128,-106.44166666666626,19.149999999999928,23,0.8452284932136536,SZ_G038.50+34.16,,
ComPACT_G194.171-15.098,80.64166666666634,9.06666666666662,29,0.984226644039154,SZ_G194.17-15.09,,
ComPACT_G223.77158.571,160.366666666666,17.5666666666666,60,0.9996790885925292,SZ_G223.84+58.54,ACT-CL J1041.4+1733,
ComPACT_G349.30169.588,-152.1666666666661,12.308333333333271,51,0.9970478415489196,SZ_G349.31+69.61,ACT-CL J1351.3+1218,
ComPACT_G325.530-82.135,9.208333333333286,-34.34166666666653,36,0.9936396479606628,SZ_G325.07-82.14,,
ComPACT_G34.011-54.920,-25.22499999999988,-21.31666666666657,21,0.9803296327590942,SZ_G033.97-54.99,,
ComPACT_G56.586-62.355,-13.091666666666624,-13.783333333333282,22,0.8914071917533875,SZ_G056.58-62.39,,
ComPACT_G226.90960.708,163.09166666666604,17.00833333333326,25,0.9864018559455872,SZ_G226.91+60.65,,
ComPACT_G231.09046.490,151.5083333333327,8.033333333333308,22,0.9821428656578064,SZ_G231.12+46.47,,
ComPACT_G91.947-65.796,0.6083333333333379,-5.916666666666638,29,0.9855688214302064,SZ_G092.10-65.79,,
ComPACT_G321.850-73.526,5.691666666666652,-42.533333333333175,32,0.9944111704826356,SZ_G321.79-73.45,,
ComPACT_G217.41729.720,131.46666666666616,9.533333333333292,26,0.894020140171051,SZ_G217.44+29.68,,
ComPACT_G211.30733.673,132.9833333333328,15.891666666666602,37,0.994252383708954,SZ_G211.27+33.69,ACT-CL J0851.9+1553,
ComPACT_G216.42056.815,157.14999999999938,20.608333333333263,29,0.8761804699897766,SZ_G216.36+56.83,,
ComPACT_G237.52434.827,144.5166666666661,-2.4999999999999973,22,0.9777117967605592,SZ_G237.46+34.86,,
ComPACT_G26.43556.892,-132.09166666666616,19.083333333333258,23,0.8308357000350952,SZ_G026.57+56.92,,
ComPACT_G237.87860.323,165.52499999999935,12.141666666666609,25,0.8941023945808411,SZ_G237.79+60.34,,
ComPACT_G160.238-37.542,42.93333333333317,16.466666666666594,28,0.8399651050567627,SZ_G160.27-37.52,,
ComPACT_G66.931-43.723,-23.99166666666656,2.549999999999994,22,0.9850635528564452,SZ_G066.90-43.68,,
ComPACT_G12.34734.189,-116.3916666666662,-0.1499999999999906,49,0.9956464171409608,SZ_G012.37+34.23,ACT-CL J1614.4-0007,
ComPACT_G146.922-64.319,23.02499999999992,-3.35833333333332,31,0.9277481436729432,SZ_G146.92-64.27,,
ComPACT_G218.809-53.736,53.31666666666644,-24.933333333333223,30,0.9921883344650269,SZ_G218.77-53.74,ACT-CL J0333.2-2456,
ComPACT_G233.33439.207,146.2166666666661,2.7416666666666574,50,0.986335515975952,SZ_G233.35+39.19,,
ComPACT_G265.72372.347,-177.97499999999928,12.683333333333271,30,0.9013413190841676,SZ_G265.86+72.30,,
ComPACT_G223.20818.283,123.7416666666662,-0.4416666666666731,26,0.9664310812950134,SZ_G223.20+18.31,,
ComPACT_G341.80051.910,-144.30833333333274,-3.933333333333309,34,0.9855207800865172,SZ_G341.88+51.91,,
ComPACT_G227.06537.945,142.56666666666607,6.258333333333317,47,0.9999589920043944,SZ_G227.07+37.95,ACT-CL J0930.2+0615,
ComPACT_G52.556-47.893,-26.758333333333187,-7.924999999999965,24,0.9938637018203736,SZ_G052.56-47.85,,
ComPACT_G5.291-22.025,-67.62499999999969,-33.624999999999865,24,0.9672008156776428,SZ_G005.32-22.08,,
ComPACT_G204.698-27.672,74.59999999999974,-5.674999999999978,25,0.930137813091278,SZ_G204.68-27.74,,
ComPACT_G261.14957.784,172.04166666666595,1.833333333333338,31,0.8531392812728882,SZ_G261.30+57.78,,
ComPACT_G38.768-65.794,-13.291666666666613,-22.25833333333324,52,0.9990563988685608,SZ_G038.70-65.84,ACT-CL J2306.8-2215,
ComPACT_G193.003-58.718,42.98333333333317,-13.424999999999956,21,0.9673223495483398,SZ_G192.97-58.78,ACT-CL J0251.8-1325,
ComPACT_G343.360-24.543,-71.91666666666644,-53.67499999999979,25,0.9877243041992188,SZ_G343.32-24.58,,
ComPACT_G219.26620.862,124.25833333333284,4.049999999999977,40,0.9981682300567628,SZ_G219.29+20.88,ACT-CL J0817.0+0402,
ComPACT_G162.801-35.587,45.8666666666665,16.866666666666593,60,0.9981108903884888,SZ_G162.82-35.57,,
ComPACT_G231.62470.706,173.4499999999993,19.6416666666666,31,0.9875866174697876,SZ_G231.51+70.65,,
ComPACT_G87.511-35.924,-16.83333333333327,18.64999999999993,55,0.997052788734436,SZ_G087.54-35.94,ACT-CL J2252.5+1839,
ComPACT_G333.579-79.961,6.583333333333297,-35.624999999999844,33,0.8578264713287354,SZ_G333.78-79.91,,
ComPACT_G209.49641.155,139.79999999999944,19.891666666666584,22,0.9799538850784302,SZ_G209.49+41.14,,
ComPACT_G27.13145.732,-121.09166666666616,15.291666666666616,42,0.8439130783081055,SZ_G027.17+45.66,,
ComPACT_G266.712-34.089,81.21666666666633,-58.233333333333086,42,0.973308801651001,SZ_G266.75-34.12,ACT-CL J0524.8-5814,
ComPACT_G253.72075.438,-178.63333333333262,17.1666666666666,33,0.9338061213493348,SZ_G253.60+75.48,,
ComPACT_G81.102-30.457,-24.83333333333318,19.908333333333257,48,0.9557222127914428,SZ_G081.15-30.47,,
ComPACT_G255.362-55.327,49.87499999999982,-45.77499999999982,24,0.991497814655304,SZ_G255.34-55.32,,
ComPACT_G7.65043.128,-125.81666666666617,1.9666666666666544,22,0.9433060884475708,SZ_G007.59+43.06,,
ComPACT_G227.318-37.716,72.16666666666639,-26.99166666666657,21,0.8816072940826416,SZ_G227.33-37.66,,
ComPACT_G214.61445.528,145.48333333333275,17.883333333333255,37,0.9869264960289,SZ_G214.58+45.59,,
ComPACT_G35.252-32.096,-47.14999999999986,-12.224999999999952,34,0.980040431022644,SZ_G035.24-32.07,,
ComPACT_G174.160-60.595,35.54999999999988,-7.099999999999966,27,0.9641854166984558,SZ_G174.10-60.60,,
ComPACT_G20.66547.505,-124.69166666666617,12.033333333333289,25,0.9419212937355042,SZ_G020.67+47.50,,
ComPACT_G230.98031.505,138.69999999999942,0.1833333333333389,34,0.9358918070793152,SZ_G230.93+31.45,ACT-CL J0914.7+0011,
ComPACT_G91.750-61.779,-1.3249999999999431,-2.3916666666666537,36,0.909646213054657,SZ_G091.80-61.71,,
ComPACT_G216.15759.522,159.86666666666602,21.56666666666658,36,0.9884254932403564,SZ_G216.02+59.54,,
ComPACT_G137.978-76.870,16.349999999999923,-14.408333333333267,35,0.9835931658744812,SZ_G137.99-76.93,,
ComPACT_G220.93320.991,125.0999999999995,2.733333333333333,30,0.962369441986084,SZ_G220.98+21.02,,
ComPACT_G219.15148.817,149.8749999999994,16.241666666666607,28,0.9383994340896606,SZ_G219.24+48.80,,
ComPACT_G231.30029.695,137.31666666666615,-1.0166666666666628,25,0.9855624437332152,SZ_G231.28+29.68,,
ComPACT_G222.775-33.703,75.23333333333305,-22.308333333333238,21,0.8623279929161072,SZ_G222.71-33.71,,
ComPACT_G65.852-69.629,-4.75000000000006,-15.016666666666604,28,0.988386332988739,SZ_G065.98-69.56,,
ComPACT_G263.01559.780,173.991666666666,2.891666666666648,24,0.968122899532318,SZ_G263.10+59.73,,
ComPACT_G250.569-35.788,78.2249999999997,-45.03333333333315,23,0.8573477864265442,SZ_G250.53-35.75,,
ComPACT_G86.399-36.981,-17.008333333333336,17.274999999999917,21,0.9752449989318848,SZ_G086.40-37.05,ACT-CL J2251.9+1716,
ComPACT_G207.60716.528,115.4166666666662,12.058333333333287,27,0.975191295146942,SZ_G207.60+16.59,,
ComPACT_G228.77547.724,151.77499999999938,10.016666666666636,26,0.9784351587295532,SZ_G228.78+47.68,,
ComPACT_G16.436-24.283,-61.29999999999975,-24.699999999999918,21,0.9662631750106812,SZ_G016.46-24.30,,
ComPACT_G26.42643.126,-118.8416666666662,13.774999999999958,35,0.98642897605896,SZ_G026.47+43.16,,
ComPACT_G276.52959.694,179.8916666666659,-0.49166666666667,34,0.9833984375,SZ_G276.56+59.73,,
ComPACT_G304.58659.844,-166.3083333333327,-3.0166666666666657,32,0.9438289999961852,SZ_G304.58+59.77,,
ComPACT_G233.93343.425,149.99166666666605,4.691666666666638,26,0.9737866520881652,SZ_G233.95+43.48,,
ComPACT_G233.98043.552,150.11666666666608,4.73333333333331,56,0.9991449117660522,SZ_G233.95+43.48,ACT-CL J1000.4+0443,
ComPACT_G338.691-19.380,-82.70833333333302,-56.36666666666645,23,0.9781181216239928,SZ_G338.66-19.39,,
ComPACT_G349.938-70.136,-5.908333333333314,-39.42499999999984,63,0.984044909477234,SZ_G350.04-70.19,,
ComPACT_G241.200-33.033,80.4749999999997,-37.008333333333184,28,0.9006138443946838,SZ_G241.22-33.04,,
ComPACT_G224.978-52.681,55.2249999999998,-28.37499999999989,36,0.9757807850837708,SZ_G225.00-52.73,,
ComPACT_G326.61662.229,-156.3499999999994,1.3583333333333167,31,0.9720497727394104,SZ_G326.75+62.18,,
ComPACT_G268.32969.214,-178.93333333333266,9.574999999999964,26,0.9755334258079528,SZ_G268.16+69.19,,
ComPACT_G231.90237.120,143.84999999999943,2.549999999999994,74,0.999281108379364,SZ_G231.92+37.12,ACT-CL J0935.3+0233,
ComPACT_G270.17460.084,177.1999999999993,1.2583333333333229,29,0.9380006194114684,SZ_G270.31+60.10,,
ComPACT_G224.410-39.689,69.39166666666638,-25.308333333333227,54,0.9976212382316588,SZ_G224.41-39.69,,
ComPACT_G256.120-64.920,37.49999999999986,-42.15833333333317,52,0.9592813849449158,SZ_G256.16-64.92,,
ComPACT_G357.60160.714,-143.34999999999943,8.391666666666637,23,0.9760345220565796,SZ_G357.55+60.79,,
ComPACT_G27.77935.980,-111.74166666666623,11.724999999999955,35,0.9499314427375792,SZ_G027.84+35.96,,
ComPACT_G290.388-57.375,25.799999999999898,-58.474999999999774,37,0.9864020943641664,SZ_G290.41-57.38,,
ComPACT_G45.25124.595,-94.74999999999966,21.249999999999925,24,0.8450428247451782,SZ_G045.24+24.54,,
ComPACT_G233.36138.406,145.55833333333277,2.2833333333333354,27,0.8692220449447632,SZ_G233.46+38.40,,
ComPACT_G292.49662.170,-171.991666666666,-0.3083333333333311,57,0.9890641570091248,SZ_G292.57+62.18,,
ComPACT_G248.599-44.941,65.40833333333308,-43.58333333333316,26,0.9912741780281068,SZ_G248.48-44.94,,
ComPACT_G10.81338.684,-120.80833333333284,1.341666666666668,25,0.9523362517356871,SZ_G010.77+38.66,,
ComPACT_G220.00818.107,122.1416666666662,2.1499999999999937,22,0.9736562967300416,SZ_G220.06+18.17,,
ComPACT_G144.391-63.176,22.366666666666585,-1.899999999999984,26,0.9348257184028624,SZ_G144.41-63.21,,
ComPACT_G308.523-76.428,11.133333333333294,-40.62499999999984,51,0.999456226825714,SZ_G308.67-76.49,ACT-CL J0044.5-4037,
ComPACT_G147.279-49.378,28.699999999999893,10.47499999999996,33,0.965321719646454,SZ_G147.28-49.41,,
ComPACT_G278.64574.082,-173.77499999999935,12.474999999999962,42,0.9913153648376464,SZ_G278.60+74.05,,
ComPACT_G251.34656.275,166.99999999999935,4.141666666666646,24,0.9885263442993164,SZ_G251.31+56.23,ACT-CL J1107.9+0408,
ComPACT_G221.55748.939,150.64999999999944,14.841666666666615,38,0.882681131362915,SZ_G221.50+48.92,,
ComPACT_G195.016-15.603,80.63333333333301,8.108333333333304,43,0.995415210723877,SZ_G194.99-15.62,,
ComPACT_G228.642-34.678,75.7749999999997,-27.233333333333235,28,0.9891001582145692,SZ_G228.60-34.61,,
ComPACT_G349.389-21.000,-74.96666666666631,-47.37499999999983,22,0.8593614101409912,SZ_G349.39-21.02,,
ComPACT_G316.70565.701,-161.5083333333327,3.433333333333315,30,0.9780152440071106,SZ_G316.75+65.74,,
ComPACT_G274.91859.477,179.05833333333263,-0.358333333333328,56,0.9965740442276,SZ_G274.94+59.44,,
ComPACT_G224.34461.339,163.1583333333327,18.399999999999924,43,0.9351017475128174,SZ_G224.31+61.33,,
ComPACT_G179.743-16.319,71.49166666666635,19.841666666666587,40,0.9212519526481628,SZ_G179.76-16.37,,
ComPACT_G232.57444.939,150.73333333333272,6.333333333333313,27,0.9689776301383972,SZ_G232.55+45.02,,
ComPACT_G211.94649.376,148.6999999999994,20.85833333333325,33,0.9897444844245912,SZ_G211.87+49.39,,
ComPACT_G24.960-29.370,-53.29999999999984,-19.34166666666659,48,0.9960748553276062,SZ_G025.03-29.36,,
ComPACT_G347.75464.120,-149.04999999999944,7.741666666666626,26,0.9501692056655884,SZ_G347.81+64.06,,
ComPACT_G210.434-50.903,54.716666666666455,-19.23333333333325,26,0.9178434014320374,SZ_G210.51-50.87,,
ComPACT_G174.570-66.835,31.21666666666654,-11.649999999999965,23,0.9436176419258118,SZ_G174.41-66.86,,
ComPACT_G174.336-66.928,31.0833333333332,-11.649999999999965,30,0.9850165843963624,SZ_G174.41-66.86,,
ComPACT_G13.950-37.589,-47.558333333333216,-30.499999999999883,33,0.9289823770523072,SZ_G013.97-37.61,,
ComPACT_G78.546-58.815,-8.416666666666636,-3.483333333333312,26,0.965534508228302,SZ_G078.63-58.78,,
ComPACT_G223.134-22.445,86.60833333333298,-18.64999999999993,25,0.9869758486747742,SZ_G223.13-22.51,,
ComPACT_G211.092-16.029,87.72499999999965,-5.649999999999979,21,0.8960740566253662,SZ_G211.07-16.08,,
ComPACT_G314.63267.973,-162.75833333333267,5.4999999999999885,21,0.9546759724617004,SZ_G314.62+68.00,,
ComPACT_G225.79932.233,137.06666666666612,4.33333333333331,29,0.9464414715766908,SZ_G225.73+32.27,,
ComPACT_G44.174-15.343,-58.38333333333308,2.674999999999986,47,0.995858371257782,SZ_G044.12-15.31,,
ComPACT_G342.05866.231,-152.2583333333327,7.991666666666636,33,0.9572605490684508,SZ_G342.01+66.23,,
ComPACT_G262.28257.084,172.1249999999993,0.9083333333333192,37,0.9503766894340516,SZ_G262.23+57.14,,
ComPACT_G282.83677.615,-171.52499999999932,15.43333333333328,67,0.9902319312095642,SZ_G283.04+77.60,ACT-CL J1233.9+1525,
ComPACT_G213.949-33.587,72.6166666666664,-15.391666666666609,25,0.9423136711120604,SZ_G213.90-33.60,,
ComPACT_G28.665-26.335,-54.958333333333165,-15.166666666666597,22,0.9839723110198976,SZ_G028.59-26.36,,
ComPACT_G193.048-15.396,79.808333333333,9.833333333333298,24,0.9906004667282104,SZ_G193.05-15.35,,
ComPACT_G232.423-28.224,83.808333333333,-28.50833333333323,32,0.9929983615875244,SZ_G232.51-28.23,,
ComPACT_G217.02322.830,125.06666666666617,6.799999999999984,23,0.8549696207046509,SZ_G217.07+22.87,,
ComPACT_G165.582-54.272,36.166666666666536,0.6916666666666575,33,0.9614413976669312,SZ_G165.58-54.27,,
ComPACT_G277.62856.755,179.28333333333262,-3.4249999999999905,26,0.910906970500946,SZ_G277.62+56.76,,
ComPACT_G9.676-19.819,-68.43333333333311,-29.0249999999999,28,0.9865776300430298,SZ_G009.67-19.85,,
ComPACT_G264.12650.810,169.441666666666,-4.866666666666652,21,0.946052074432373,SZ_G264.14+50.80,,
ComPACT_G64.577-58.808,-13.616666666666616,-8.524999999999979,27,0.8401591181755066,SZ_G064.59-58.75,,
ComPACT_G223.900-43.665,65.01666666666642,-25.93333333333324,22,0.9587236046791076,SZ_G223.82-43.63,,
ComPACT_G107.357-66.103,6.599999999999971,-3.991666666666656,36,0.9749703407287598,SZ_G107.49-66.14,,
ComPACT_G186.737-16.504,75.46666666666638,14.308333333333277,26,0.973449409008026,SZ_G186.75-16.53,,
ComPACT_G85.582-37.064,-17.524999999999952,16.841666666666594,23,0.953483521938324,SZ_G085.65-37.01,,
ComPACT_G36.45139.149,-112.04999999999954,19.28333333333327,43,0.9143568873405457,SZ_G036.45+39.11,,
ComPACT_G245.23972.551,177.49166666666596,16.999999999999936,47,0.995210826396942,SZ_G245.20+72.48,,
ComPACT_G288.68459.722,-174.27499999999932,-2.3583333333333307,42,0.9898561239242554,SZ_G288.60+59.75,,
ComPACT_G245.38348.178,158.60833333333267,1.225,28,0.9754330515861512,SZ_G245.29+48.19,,
ComPACT_G103.209-57.396,2.3583333333333307,3.858333333333314,37,0.935436487197876,SZ_G103.12-57.35,,
ComPACT_G171.386-35.741,51.29999999999981,12.2833333333333,23,0.9732970595359802,SZ_G171.41-35.73,,
ComPACT_G225.88053.638,156.23333333333275,14.416666666666618,26,0.8541727662086487,SZ_G225.78+53.67,,
ComPACT_G244.396-75.443,27.833333333333226,-33.92499999999985,35,0.9669576287269592,SZ_G244.34-75.50,,
ComPACT_G238.10733.817,143.98333333333275,-3.483333333333312,69,0.9965420365333556,SZ_G238.21+33.82,,
ComPACT_G252.22553.049,165.12499999999932,1.4666666666666603,61,0.9941635727882384,SZ_G252.21+53.02,,
ComPACT_G244.90562.262,169.17499999999933,10.616666666666626,32,0.9690091013908386,SZ_G244.87+62.20,,
ComPACT_G255.48669.105,177.26666666666594,12.199999999999951,25,0.9839723110198976,SZ_G255.31+69.10,,
ComPACT_G219.49346.649,147.8999999999994,15.174999999999947,22,0.9508049488067628,SZ_G219.41+46.65,,
ComPACT_G160.239-64.879,27.866666666666543,-6.449999999999981,32,0.9327436089515686,SZ_G160.24-64.88,,
ComPACT_G356.236-31.343,-58.558333333333145,-43.7416666666665,43,0.9084182977676392,SZ_G356.24-31.34,,
ComPACT_G217.52929.901,131.67499999999947,9.524999999999968,65,0.9667628407478333,SZ_G217.51+29.83,,
ComPACT_G104.894-47.315,0.3750000000000021,13.799999999999956,32,0.9306561350822448,SZ_G104.86-47.31,,
ComPACT_G22.51538.368,-115.8083333333329,9.024999999999974,51,0.9983280301094056,SZ_G022.43+38.35,,
ComPACT_G29.65458.548,-133.1583333333328,21.249999999999925,39,0.9779285192489624,SZ_G029.72+58.52,,
ComPACT_G247.88145.388,157.69166666666607,-1.9166666666666576,68,0.9262155294418336,SZ_G247.77+45.36,,
ComPACT_G235.96328.614,138.66666666666612,-5.008333333333319,35,0.9775057435035706,SZ_G235.90+28.57,,
ComPACT_G357.934-17.463,-75.84999999999961,-38.59166666666651,26,0.9829064011573792,SZ_G357.93-17.52,,
ComPACT_G180.490-20.407,68.55833333333308,16.766666666666598,23,0.93063223361969,SZ_G180.46-20.42,,
ComPACT_G343.06175.018,-157.191666666666,15.341666666666612,35,0.9849003553390504,SZ_G342.98+75.04,,
ComPACT_G118.312-66.405,11.0083333333333,-3.59999999999998,32,0.994633674621582,SZ_G118.44-66.37,ACT-CL J0044.0-0336,
ComPACT_G118.587-66.380,11.11666666666662,-3.5666666666666567,37,0.9611392617225648,SZ_G118.44-66.37,,
ComPACT_G318.247-77.907,8.791666666666638,-38.73333333333318,24,0.9345921874046326,SZ_G318.40-77.89,,
ComPACT_G291.18473.768,-170.46666666666596,11.199999999999966,22,0.9533719420433044,SZ_G291.13+73.84,,
ComPACT_G59.448-20.574,-46.14166666666645,12.224999999999952,37,0.995241403579712,SZ_G059.44-20.58,ACT-CL J2055.4+1213,
ComPACT_G228.023-40.715,69.02499999999971,-28.233333333333224,43,0.955920398235321,SZ_G227.94-40.69,,
ComPACT_G356.48061.836,-144.5499999999994,8.766666666666639,30,0.9744070768356324,SZ_G356.50+61.78,,
ComPACT_G181.209-66.809,33.01666666666653,-13.583333333333268,46,0.9631881713867188,SZ_G181.12-66.82,,
ComPACT_G67.356-60.026,-11.74999999999993,-8.258333333333294,23,0.961341142654419,SZ_G067.50-60.01,,
ComPACT_G163.670-63.496,29.891666666666545,-6.149999999999974,22,0.9157066345214844,SZ_G163.73-63.54,,
ComPACT_G350.437-47.982,-34.46666666666649,-47.83333333333315,26,0.9664701223373412,SZ_G350.52-47.97,,
ComPACT_G11.68557.946,-136.7083333333328,12.43333333333329,35,0.8878800272941589,SZ_G011.66+57.92,,
ComPACT_G219.41863.480,164.42499999999936,21.29166666666657,22,0.9280781745910645,SZ_G219.26+63.45,,
ComPACT_G218.19446.256,147.15833333333276,15.841666666666606,38,0.988580048084259,SZ_G218.27+46.20,,
ComPACT_G314.840-69.745,6.86666666666663,-46.82499999999981,25,0.9846923351287842,SZ_G314.90-69.82,ACT-CL J0027.4-4650,
ComPACT_G199.245-24.590,74.92499999999968,0.0999999999999937,46,0.9989830851554872,SZ_G199.23-24.58,,
ComPACT_G174.636-29.806,57.58333333333313,14.591666666666606,27,0.994303584098816,SZ_G174.64-29.85,,
ComPACT_G57.179-40.112,-31.358333333333206,-0.8166666666666752,44,0.9985294342041016,SZ_G057.13-40.15,ACT-CL J2154.5-0049,
ComPACT_G218.82619.689,123.0249999999995,3.874999999999988,39,0.885669469833374,SZ_G218.83+19.71,,
ComPACT_G39.83928.229,-100.2166666666662,18.05833333333327,30,0.9267664551734924,SZ_G039.92+28.25,,
ComPACT_G268.370-64.490,33.708333333333215,-46.64999999999982,75,0.9972720742225648,SZ_G268.33-64.48,ACT-CL J0214.8-4639,
ComPACT_G207.38838.916,136.98333333333278,20.691666666666585,37,0.9910099506378174,SZ_G207.42+38.90,,
ComPACT_G27.584-69.709,-9.974999999999964,-27.15833333333321,35,0.9921472668647766,SZ_G027.67-69.72,,
ComPACT_G277.874-56.122,37.75833333333319,-55.89166666666645,22,0.8892188668251038,SZ_G277.85-56.11,,
ComPACT_G175.629-63.422,34.01666666666652,-9.583333333333288,41,0.9958553910255432,SZ_G175.66-63.47,ACT-CL J0216.0-0934,
ComPACT_G239.237-46.838,63.05833333333307,-37.04166666666651,48,0.997385799884796,SZ_G239.32-46.87,ACT-CL J0412.1-3702,
ComPACT_G236.256-84.201,18.96666666666659,-29.29166666666656,35,0.9901697039604188,SZ_G236.12-84.26,ACT-CL J0115.8-2917,
ComPACT_G328.064-66.582,-1.6416666666665731,-47.61666666666649,52,0.9979113936424256,SZ_G327.96-66.51,ACT-CL J2353.4-4737,
ComPACT_G249.15745.015,158.041666666666,-2.824999999999977,65,0.9990195035934448,SZ_G249.08+44.97,ACT-CL J1032.1-0249,
ComPACT_G257.753-55.184,49.36666666666648,-47.09999999999982,23,0.9516371488571168,SZ_G257.75-55.16,,
ComPACT_G30.72725.723,-101.20833333333292,9.616666666666635,21,0.9680696129798888,SZ_G030.72+25.76,,
ComPACT_G356.22862.816,-145.34999999999943,9.358333333333302,34,0.9876154661178588,SZ_G356.29+62.86,ACT-CL J1418.6+0921,
ComPACT_G170.366-70.290,27.63333333333321,-13.07499999999995,21,0.9296669363975524,SZ_G170.41-70.28,,
ComPACT_G30.974-18.497,-61.37499999999972,-9.991666666666614,39,0.9929792284965516,SZ_G031.03-18.50,,
ComPACT_G241.79369.296,174.0749999999993,15.9416666666666,23,0.8856485486030579,SZ_G241.98+69.31,,
ComPACT_G27.27215.745,-93.69999999999962,2.249999999999987,23,0.9771742224693298,SZ_G027.25+15.73,,PSZ2 G027.23+15.73
ComPACT_G226.338-31.225,78.8249999999997,-24.383333333333237,35,0.9640516638755798,SZ_G226.32-31.24,,
ComPACT_G237.49755.351,161.24166666666602,9.483333333333295,31,0.9645196795463562,SZ_G237.56+55.35,,
ComPACT_G342.19662.207,-149.9166666666661,4.708333333333312,46,0.9390782117843628,SZ_G342.08+62.25,,
ComPACT_G93.981-48.973,-5.9416666666666105,9.62499999999996,33,0.9691661596298218,SZ_G094.07-49.00,,
ComPACT_G214.47425.669,126.61666666666616,10.133333333333304,21,0.9533482789993286,SZ_G214.41+25.72,,
ComPACT_G25.927-18.371,-63.54999999999966,-14.283333333333276,25,0.991114616394043,SZ_G025.93-18.43,,
ComPACT_G295.39572.647,-169.41666666666598,9.908333333333294,35,0.963502049446106,SZ_G295.42+72.66,,
ComPACT_G207.09432.094,130.08333333333283,18.599999999999937,44,0.9726721048355104,SZ_G207.09+32.13,,
ComPACT_G349.84060.333,-145.84999999999943,5.46666666666664,24,0.839492917060852,SZ_G349.90+60.27,,
ComPACT_G26.19840.042,-116.04166666666616,12.324999999999946,39,0.8449526429176331,SZ_G026.24+40.06,,
ComPACT_G82.855-58.371,-6.883333333333329,-1.7833333333333157,52,0.9319427013397216,SZ_G082.86-58.35,,
ComPACT_G237.40433.195,143.13333333333273,-3.374999999999994,26,0.928022801876068,SZ_G237.44+33.13,,
ComPACT_G311.30070.968,-164.39166666666603,8.274999999999968,66,0.906767725944519,SZ_G311.48+70.95,,
ComPACT_G42.40619.938,-91.24166666666636,17.049999999999933,44,0.9967892169952391,SZ_G042.36+19.89,,
ComPACT_G2.36159.595,-140.9249999999994,9.449999999999973,43,0.8686707019805908,SZ_G002.43+59.61,,
ComPACT_G101.056-80.804,9.258333333333308,-18.549999999999915,28,0.9829913973808287,SZ_G101.08-80.81,,
ComPACT_G246.92849.674,160.39999999999938,1.4666666666666603,43,0.9891266226768494,SZ_G247.03+49.65,,
ComPACT_G314.22059.605,-161.44999999999936,-2.7666666666666555,26,0.9245179295539856,SZ_G314.18+59.56,,
ComPACT_G29.77132.148,-107.48333333333288,11.599999999999966,24,0.9152360558509828,SZ_G029.79+32.20,,
ComPACT_G236.66864.663,168.93333333333266,14.999999999999932,25,0.8858811855316162,SZ_G236.71+64.69,,
ComPACT_G217.750-31.540,75.84999999999971,-17.591666666666598,27,0.9616014361381532,SZ_G217.68-31.56,,
ComPACT_G225.958-26.349,83.72499999999965,-22.466666666666576,64,0.9364517331123352,SZ_G225.97-26.30,,
ComPACT_G112.444-60.722,7.749999999999976,1.7333333333333187,31,0.9943596720695496,SZ_G112.52-60.79,,
ComPACT_G106.513-48.926,1.8916666666666595,12.541666666666607,22,0.8548388481140137,SZ_G106.48-48.90,,
ComPACT_G220.60426.826,130.13333333333284,5.724999999999975,60,0.995500385761261,SZ_G220.61+26.80,ACT-CL J0840.5+0543,
ComPACT_G213.58130.064,130.34999999999948,12.691666666666624,23,0.929438292980194,SZ_G213.51+30.04,,
ComPACT_G67.562-55.747,-14.858333333333317,-5.291666666666651,22,0.9754621982574464,SZ_G067.64-55.80,,
ComPACT_G23.19858.148,-133.99999999999946,17.933333333333252,31,0.8249819874763489,SZ_G023.27+58.09,,
